pack_id,source_id,enabled_default,service,band,category,tags,type,label,channel,name_hint,rx_frequency,tx_frequency,duplex,offset,mode,tstep,tone,rtone_freq,ctone_freq,dtcs_code,dtcs_polarity,skip,tx_allowed,rx_only,license_note,comment,source,source_url,inferred_from_range
se_airband_rx,se_airband_rx_sweconmal_3_320,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-3,SweConMAL-3,SweConMAL-3,124.400000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-3 | source_channel_number=320 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_4_321,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-4,SweConMAL-4,SweConMAL-4,124.850000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-4 | source_channel_number=321 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_5_322,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-5,SweConMAL-5,SweConMAL-5,126.950000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-5 | source_channel_number=322 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_6_323,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-6,SweConMAL-6,SweConMAL-6,127.750000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-6 | source_channel_number=323 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_7_324,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-7,SweConMAL-7,SweConMAL-7,128.050000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-7 | source_channel_number=324 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_8_325,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-8,SweConMAL-8,SweConMAL-8,128.175000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-8 | source_channel_number=325 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_9_326,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-9,SweConMAL-9,SweConMAL-9,128.625000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-9 | source_channel_number=326 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_10_327,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-10,SweConMAL-10,SweConMAL-10,131.275000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-10 | source_channel_number=327 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_11_328,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-11,SweConMAL-11,SweConMAL-11,132.000000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-11 | source_channel_number=328 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_12_329,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-12,SweConMAL-12,SweConMAL-12,132.100000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-12 | source_channel_number=329 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_13_330,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-13,SweConMAL-13,SweConMAL-13,132.767000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-13 | source_channel_number=330 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_14_331,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-14,SweConMAL-14,SweConMAL-14,133.258000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-14 | source_channel_number=331 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_15_332,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-15,SweConMAL-15,SweConMAL-15,133.800000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-15 | source_channel_number=332 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_16_333,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-16,SweConMAL-16,SweConMAL-16,134.150000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-16 | source_channel_number=333 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_17_334,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-17,SweConMAL-17,SweConMAL-17,134.450000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-17 | source_channel_number=334 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_18_335,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-18,SweConMAL-18,SweConMAL-18,134.500000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-18 | source_channel_number=335 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_19_336,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-19,SweConMAL-19,SweConMAL-19,134.975000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-19 | source_channel_number=336 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_20_337,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-20,SweConMAL-20,SweConMAL-20,135.483000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-20 | source_channel_number=337 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_21_338,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-21,SweConMAL-21,SweConMAL-21,135.800000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-21 | source_channel_number=338 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_22_339,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-22,SweConMAL-22,SweConMAL-22,135.983000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-22 | source_channel_number=339 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconmal_23_340,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConMAL-23,SweConMAL-23,SweConMAL-23,136.300000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConMAL-23 | source_channel_number=340 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_mmx_twr_342,true,airband,airband,tower,airband|tower|rx_only,RXOnly,MMX-TWR,MMX-TWR,MMX-TWR,118.800000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,MMX-TWR | source_channel_number=342 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_mmx_gnd_1_343,true,airband,airband,ground,airband|ground|rx_only,RXOnly,MMX-GND-1,MMX-GND-1,MMX-GND-1,121.700000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,MMX-GND-1 | source_channel_number=343 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_mmx_gnd_2_344,true,airband,airband,ground,airband|ground|rx_only,RXOnly,MMX-GND-2,MMX-GND-2,MMX-GND-2,121.950000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,MMX-GND-2 | source_channel_number=344 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_app_1_346,true,airband,airband,approach,airband|approach|rx_only,RXOnly,GOT-APP-1,GOT-APP-1,GOT-APP-1,120.125000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-APP-1 | source_channel_number=346 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_app_2_347,true,airband,airband,approach,airband|approach|rx_only,RXOnly,GOT-APP-2,GOT-APP-2,GOT-APP-2,124.200000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-APP-2 | source_channel_number=347 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_app_3_348,true,airband,airband,approach,airband|approach|rx_only,RXOnly,GOT-APP-3,GOT-APP-3,GOT-APP-3,124.675000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-APP-3 | source_channel_number=348 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_twr_349,true,airband,airband,tower,airband|tower|rx_only,RXOnly,GOT-TWR,GOT-TWR,GOT-TWR,118.600000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-TWR | source_channel_number=349 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_gnd_1_350,true,airband,airband,ground,airband|ground|rx_only,RXOnly,GOT-GND-1,GOT-GND-1,GOT-GND-1,121.600000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-GND-1 | source_channel_number=350 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_gnd_2_351,true,airband,airband,ground,airband|ground|rx_only,RXOnly,GOT-GND-2,GOT-GND-2,GOT-GND-2,121.675000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-GND-2 | source_channel_number=351 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_got_gnd_3_352,true,airband,airband,ground,airband|ground|rx_only,RXOnly,GOT-GND-3,GOT-GND-3,GOT-GND-3,121.900000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,GOT-GND-3 | source_channel_number=352 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_bma_twr_354,true,airband,airband,tower,airband|tower|rx_only,RXOnly,BMA-TWR,BMA-TWR,BMA-TWR,118.100000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,BMA-TWR | source_channel_number=354 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_bma_gnd_355,true,airband,airband,ground,airband|ground|rx_only,RXOnly,BMA-GND,BMA-GND,BMA-GND,121.600000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,BMA-GND | source_channel_number=355 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
